x,y
-0.5450849718747371,0.502028539715568
-0.48277907312568347,0.587785252292473
-0.44427190999915867,0.5347846891564902
-0.4827790731256837,0.41627182713866306
-0.6458980337503154,0.5347846891564902
-0.6458980337503155,0.4692723902746459
-0.5450849718747373,0.39602741344360237
-0.7082039324993691,0.5550291028515512
-0.5450849718747371,0.673541964869378
-0.44427190999915867,0.6407858154284559
-0.4827790731256836,0.7592986774462831
-0.6458980337503155,0.6407858154284559
-0.7082039324993692,0.620541401733395
-0.4442719099991589,0.8122992405822659
-0.38196601125010526,0.7265425280053609
-0.38196601125010526,0.8325436542773266
-0.38196601125010526,0.4490279765795852
-0.38196601125010526,0.5550291028515509
-0.28115294937452695,0.41627182713866306
-0.31966011250105186,0.3632712640026802
-0.4442719099991589,0.36327126400268045
-0.21884705062547355,0.3960274134436026
-0.11803398874989499,0.36327126400268045
-0.28115294937452695,0.5877852522924734
-0.381966011250105,0.620541401733395
-0.28115294937452695,0.6937863785644385
-0.2188470506254733,0.502028539715568
-0.1803398874989484,0.5550291028515509
-0.2188470506254733,0.673541964869378
-0.1803398874989484,0.4490279765795852
-0.28115294937452695,0.7592986774462828
-0.31966011250105164,0.8122992405822657
-0.2811529493745267,0.8652998037182486
-0.11803398874989499,0.2572701377307148
-0.1803398874989484,0.27751455142577547
-0.2188470506254733,0.2245139882897926
-0.11803398874989499,0.19175783884887046
-0.11803398874989499,0.08575671257690487
-0.1803398874989484,0.17151342515380974
-0.01722092687431642,0.05300056313598285
-0.0557280900008416,0.17151342515381
-0.38196601125010554,0.27751455142577547
-0.28115294937452695,0.3102707008666976
-0.21884705062547355,0.3305151145617583
-0.6458980337503155,0.36327126400268045
-0.7082039324993692,0.27751455142577547
-0.6458980337503155,0.2572701377307148
-0.5450849718747371,0.3305151145617583
-0.7082039324993691,0.44902797657958543
-0.7467110956258938,0.502028539715568
-0.8090169943749475,0.3102707008666976
-0.7467110956258938,0.2245139882897926
-0.871322893124001,0.2245139882897926
-0.8090169943749475,0.4162718271386633
-0.8090169943749473,0.48178412602050735
-0.9098300562505258,0.17151342515380974
-0.8090169943749475,0.13875727571288785
-0.9098300562505259,0.10600112627196545
-0.5450849718747369,0.22451398828979285
-0.6458980337503154,0.1917578388488707
-0.4827790731256836,0.13875727571288785
-0.4442719099991589,0.1917578388488707
-0.48277907312568347,0.3102707008666976
-0.4442719099991589,0.08575671257690487
-0.381966011250105,1.2631870857957337e-16
-0.6458980337503155,0.085756712576905
-0.7082039324993692,0.17151342515380974
-0.7467110956258938,0.053000563135982726
-0.5450849718747371,0.05300056313598298
-0.5835921350012617,0
-0.7082039324993691,0
-0.48277907312568347,0.032756149440922276
-0.8090169943749473,0.032756149440922144
-0.8713228931240011,0.0530005631359826
-0.9098300562505259,-1.2631870857957337e-16
-0.28115294937452645,0.032756149440922276
-0.31966011250105114,0.08575671257690487
-0.28115294937452645,0.1387572757128876
-0.21884705062547305,0.05300056313598285
-0.21884705062547305,0.11851286201782689
-0.05572809000084135,0
-0.18033988749894864,1.2631870857957337e-16
-0.38196601125010526,0.17151342515380974
-0.381966011250105,0.1060011262719657
