x,y
-0.5278640450004207,0.5550291028515509
-0.42705098312484224,0.587785252292473
-0.48935688187389587,0.502028539715568
-0.5278640450004205,0.4490279765795852
-0.5901699437494742,0.5347846891564902
-0.6909830056250525,0.5020285397155683
-0.5901699437494743,0.4692723902746459
-0.7532889043741061,0.587785252292473
-0.628677106875999,0.5877852522924734
-0.5278640450004207,0.6205414017333952
-0.48935688187389587,0.673541964869378
-0.5278640450004207,0.7265425280053609
-0.5901699437494743,0.6407858154284559
-0.5901699437494744,0.7062981143103002
-0.42705098312484246,0.7592986774462831
-0.36474508437578856,0.7795430911413438
-0.32623792124926393,0.8980559531591709
-0.42705098312484246,0.6937863785644388
-0.36474508437578856,0.502028539715568
-0.42705098312484224,0.48178412602050735
-0.42705098312484246,0.4162718271386633
-0.32623792124926415,0.4490279765795852
-0.26393202250021053,0.36327126400268045
-0.36474508437578884,0.39602741344360237
-0.16311896062463196,0.3960274134436026
-0.26393202250021053,0.4692723902746462
-0.32623792124926393,0.5550291028515509
-0.32623792124926415,0.6205414017333952
-0.26393202250021053,0.6407858154284557
-0.26393202250021025,0.5347846891564902
-0.16311896062463196,0.502028539715568
-0.2254248593736856,0.587785252292473
-0.26393202250021025,0.8122992405822657
-0.32623792124926393,0.7265425280053607
-0.3647450843757891,0.6735419648693778
-0.16311896062463196,0.2245139882897926
-0.10081306187557831,0.3102707008666976
-0.16311896062463196,0.3305151145617583
-0.26393202250021025,0.2572701377307148
-0.10081306187557831,0.1387572757128876
-0.16311896062463221,0.11851286201782703
-0.26393202250021025,0.1917578388488707
-0.062305898749053644,0.08575671257690487
0,-1.2631870857957337e-16
-0.32623792124926415,0.27751455142577547
-0.36474508437578884,0.3305151145617583
-0.42705098312484246,0.31027070086669734
-0.6909830056250528,0.3305151145617583
-0.6909830056250528,0.2245139882897926
-0.628677106875999,0.3102707008666976
-0.5901699437494742,0.36327126400268045
-0.6909830056250525,0.3960274134436026
-0.628677106875999,0.4162718271386633
-0.7917960675006308,0.5347846891564902
-0.7532889043741061,0.41627182713866306
-0.7532889043741061,0.3102707008666976
-0.7917960675006309,0.2572701377307148
-0.8541019662496846,0.27751455142577547
-0.791796067500631,0.36327126400268045
-0.8541019662496845,0.34302685030761976
-0.8541019662496845,0.17151342515381
-0.8541019662496846,0.10600112627196558
-0.9549150281252629,0.03275614944092202
-0.7917960675006309,0.1917578388488707
-0.5901699437494742,0.1917578388488707
-0.5901699437494742,0.257270137730715
-0.5278640450004207,0.2775145514257757
-0.5278640450004207,0.17151342515381
-0.42705098312484246,0.13875727571288785
-0.48935688187389575,0.22451398828979285
-0.42705098312484224,0.032756149440922144
-0.5278640450004208,0.10600112627196558
-0.6286771068759991,0.13875727571288785
-0.6909830056250527,0.11851286201782703
-0.6909830056250525,0.053000563135982726
-0.5901699437494743,0.08575671257690513
-0.5278640450004205,1.2631870857957337e-16
-0.628677106875999,0.032756149440922144
-0.8541019662496846,-1.2631870857957337e-16
-0.7917960675006309,0.085756712576905
-0.7532889043741062,0.13875727571288785
-0.26393202250021003,0.08575671257690487
-0.32623792124926365,1.2631870857957337e-16
-0.36474508437578806,0.053000563135982726
-0.32623792124926343,0.17151342515380974
-0.16311896062463171,0.05300056313598285
-0.10081306187557831,0.032756149440922276
-0.36474508437578856,0.2245139882897926
-0.42705098312484197,0.2447584019848533
0.10081306187557831,-0.7592986774462831
0,-0.7265425280053609
0.10081306187557831,-0.6937863785644386
0.16311896062463196,-0.673541964869378
0.16311896062463196,-0.7795430911413436
0.26393202250021025,-0.8122992405822657
0.20162612375115663,-0.7265425280053608
0.26393202250021025,-0.9183003668542317
0.16311896062463196,-0.8450553900231879
0.062305898749053894,-0.8122992405822659
2.5263741715914673e-16,-0.8325436542773265
2.5263741715914673e-16,-0.8980559531591706
0.10081306187557831,-0.8652998037182486
0.062305898749053644,-0.9183003668542312
-0.10081306187557806,-0.8652998037182486
-0.16311896062463196,-0.8450553900231876
-0.26393202250021025,-0.9183003668542314
-0.062305898749053644,-0.8122992405822655
0,-0.6205414017333952
0.06230589874905339,-0.6407858154284561
0.10081306187557806,-0.5877852522924736
0,-0.5550291028515512
0,-0.44902797657958565
0.062305898749053644,-0.5347846891564905
-0.10081306187557856,-0.41627182713866356
-0.062305898749053644,-0.5347846891564908
-0.062305898749053644,-0.6407858154284559
-0.10081306187557831,-0.6937863785644389
-0.16311896062463196,-0.6735419648693782
-0.10081306187557831,-0.5877852522924734
-0.16311896062463196,-0.5020285397155683
-0.16311896062463196,-0.608029665987534
-0.26393202250021025,-0.8122992405822659
-0.16311896062463221,-0.7795430911413439
-0.10081306187557831,-0.7592986774462831
0,-0.2775145514257757
-0.10081306187557831,-0.3102707008666976
-0.062305898749053894,-0.36327126400268045
0.06230589874905339,-0.36327126400268056
0,-0.17151342515380988
0.062305898749053894,-0.1917578388488707
0.10081306187557806,-0.310270700866698
0,-0.1060011262719657
0.10081306187557806,-0.41627182713866345
0.10081306187557806,-0.4817841260205079
0.16311896062463196,-0.5020285397155686
0.36474508437578834,-0.673541964869378
0.42705098312484224,-0.5877852522924736
0.32623792124926393,-0.6205414017333952
0.26393202250021053,-0.6407858154284559
0.32623792124926393,-0.7265425280053609
0.26393202250021025,-0.7062981143102999
0.32623792124926343,-0.8980559531591704
0.36474508437578834,-0.7795430911413436
0.42705098312484224,-0.6937863785644389
0.48935688187389587,-0.6735419648693783
0.5278640450004203,-0.7265425280053613
0.42705098312484197,-0.7592986774462831
0.48935688187389564,-0.779543091141344
0.590169943749474,-0.6407858154284565
0.6286771068759986,-0.5877852522924736
0.7532889043741064,-0.5877852522924735
0.5278640450004203,-0.620541401733396
0.36474508437578884,-0.5020285397155682
0.32623792124926415,-0.555029102851551
0.26393202250021053,-0.5347846891564904
0.32623792124926415,-0.4490279765795854
0.26393202250021053,-0.36327126400268045
0.26393202250021053,-0.4692723902746461
0.32623792124926393,-0.27751455142577547
0.36474508437578884,-0.3960274134436025
0.42705098312484224,-0.4817841260205074
0.48935688187389587,-0.5020285397155682
0.5278640450004205,-0.4490279765795853
0.42705098312484246,-0.4162718271386633
0.42705098312484246,-0.3102707008666976
0.48935688187389614,-0.3960274134436026
0.6909830056250525,-0.5020285397155682
0.5901699437494744,-0.5347846891564905
0.5278640450004205,-0.5550291028515509
0.16311896062463221,-0.22451398828979272
0.26393202250021025,-0.19175783884887032
0.26393202250021053,-0.2572701377307146
0.16311896062463221,-0.3305151145617583
0.10081306187557806,-0.13875727571288785
0.062305898749053644,-0.085756712576905
0.16311896062463221,-0.3960274134436025
0.20162612375115688,-0.44902797657958543
0.36474508437578856,0.6735419648693778
0.42705098312484224,0.587785252292473
0.32623792124926393,0.620541401733395
0.26393202250021025,0.6407858154284557
